,observation_timestamp,trip_id,start_date,line,stop_id,stop_name,stop_sequence,departure_time,departure_delay,arrival_time,arrival_delay
338,2026-09-09 00:30:20.867694,364950,20260908,19,517338,Nesselwanger Straße,15,2026-09-09 00:00:30,60.0,2026-09-09 00:00:30,60.0
339,2026-09-09 00:30:20.867694,1638004,20260909,U2,370283,Klinikum Großhadern Ost,13,,,,
340,2026-09-09 00:30:20.867694,663015,20260909,4,370283,Klinikum Großhadern Ost,13,,,,
341,2026-09-09 00:30:20.867694,1564416,20260909,209,370283,Klinikum Großhadern Ost,14,,,,
342,2026-09-09 00:30:20.867694,8596,20260908,192,22613,Freiham Bf (Süd),0,,,2026-09-08 23:32:29,29.0
343,2026-09-09 00:30:20.867694,898688,20260908,5021,327142,Thalkirchen (Tierpark),15,2026-09-09 00:10:48,-12.0,2026-09-09 00:10:48,-12.0
344,2026-09-09 00:30:20.867694,831686,20260909,142,370283,Klinikum Großhadern Ost,22,,,,
345,2026-09-09 00:30:20.867694,1298909,20260908,AST 226,272590,Rotkreuzplatz,13,2026-09-09 00:19:00,0.0,,
346,2026-09-09 00:30:20.867694,1283276,20260908,300,607758,Allach Bf. Ost,11,2026-09-08 23:47:00,60.0,2026-09-08 23:47:00,60.0
347,2026-09-09 00:30:20.867694,1320659,20260908,U1,249322,Erlbachstraße,25,,,,
348,2026-09-09 00:30:20.867694,1098794,20260909,69,168949,Grillparzerstraße,34,,,,
349,2026-09-09 00:30:20.867694,1425815,20260909,RNV 74,168949,Grillparzerstraße,34,,,,
350,2026-09-09 00:30:20.867694,189232,20260909,622,370283,Klinikum Großhadern Ost,13,,,,
351,2026-09-09 00:30:20.867694,276747,20260908,257,394484,Alois-Hahn-Weg,4,2026-09-09 00:09:08,248.0,2026-09-09 00:08:59,239.0
352,2026-09-09 00:30:20.867694,351926,20260908,287,554714,Nederlinger Straße (West),2,2026-09-08 23:51:08,68.0,2026-09-08 23:51:08,68.0
353,2026-09-09 00:30:20.867694,627648,20260909,U47,370283,Klinikum Großhadern Ost,22,,,,
354,2026-09-09 00:30:20.867694,353027,20260908,U6,296478,Dachstraße,2,2026-09-08 23:42:00,0.0,,
355,2026-09-09 00:30:20.867694,800658,20260908,155,140696,Preußenstraße,4,2026-09-09 00:04:05,5.0,2026-09-09 00:04:05,5.0
356,2026-09-09 00:30:20.867694,1495543,20260908,281,491376,Gundermannstraße,6,2026-09-08 23:54:00,0.0,2026-09-08 23:54:00,0.0
357,2026-09-09 00:30:20.867694,1303244,20260909,165,485268,Grillparzerstraße,6,,,,
358,2026-09-09 00:30:20.867694,1144509,20260908,921,437296,"Hauptbahnhof (U, Tram)",11,2026-09-08 23:14:00,0.0,2026-09-08 23:13:47,-13.0
359,2026-09-09 00:30:20.867694,907288,20260908,RT780,397579,Arabellapark,2,2026-09-09 00:57:00,0.0,2026-09-09 00:57:00,0.0
360,2026-09-09 00:30:20.867694,424181,20260909,57,370283,Klinikum Großhadern Ost,14,,,,
361,2026-09-09 00:30:20.867694,796861,20260909,640,370283,Klinikum Großhadern Ost,14,,,,
362,2026-09-09 00:30:20.867694,42477,20260909,U3,549058,Kurfürstenplatz,7,2026-09-09 00:22:02,2.0,2026-09-09 00:21:49,-11.0
363,2026-09-09 00:30:20.867694,1211399,20260908,X34,207607,Kreillerstraße,20,2026-09-09 00:15:00,0.0,2026-09-09 00:15:00,0.0
364,2026-09-09 00:30:20.867694,276540,20260908,4,3129,Machtlfinger Straße,6,,,2026-09-09 00:14:00,0.0
365,2026-09-09 00:30:20.867694,1281033,20260908,U1,16308,Dülferstraße,2,2026-09-09 00:04:02,62.0,2026-09-08 23:56:07,67.0
366,2026-09-09 00:30:20.867694,459076,20260908,225,524631,Olympia-Einkaufszentrum,1,2026-09-09 00:16:00,0.0,2026-09-09 00:15:38,-22.0
367,2026-09-09 00:30:20.867694,1330247,20260908,570,295739,Maxhofstraße,18,2026-09-08 23:40:06,66.0,2026-09-08 23:40:06,66.0
368,2026-09-09 00:30:20.867694,1090977,20260908,SEV14,407747,Umschlagbahnhof,0,2026-09-08 23:48:58,58.0,,
369,2026-09-09 00:30:20.867694,1844533,20260909,375,168949,Grillparzerstraße,34,,,,
370,2026-09-09 00:30:20.867694,881991,20260908,C1,548103,Schlörstraße,9,2026-09-08 23:55:29,29.0,2026-09-08 23:55:14,14.0
371,2026-09-09 00:30:20.867694,297868,20260908,301,177894,Tivolistraße,0,2026-09-09 00:06:00,0.0,,
372,2026-09-09 00:30:20.867694,1056533,20260908,807,563225,Otto-Warburg-Straße,4,2026-09-09 00:24:00,0.0,2026-09-09 00:24:00,0.0
373,2026-09-09 00:30:20.867694,154463,20260909,5,673138,Zielstattstraße,0,2026-09-09 00:55:00,0.0,,
374,2026-09-09 00:30:20.867694,758063,20260908,NE8,342514,Blumenau,1,2026-09-09 00:10:11,71.0,2026-09-09 00:10:11,71.0
375,2026-09-09 00:30:20.867694,109407,20260908,SB7,443879,Hofbrunnstraße,12,2026-09-08 23:53:03,1563.0,2026-09-08 23:52:56,1556.0
376,2026-09-09 00:30:20.867694,109407,20260908,SB7,240159,Karl-von-Roth-Straße,22,2026-09-09 00:03:24,1224.0,2026-09-09 00:03:12,1212.0
377,2026-09-09 00:30:20.867694,1552624,20260909,BB3,168949,Grillparzerstraße,0,,,,
378,2026-09-09 00:30:20.867694,984979,20260909,M2,489876,Königsplatz,2,2026-09-09 00:29:00,0.0,2026-09-09 00:29:00,0.0
379,2026-09-09 00:30:20.867694,984979,20260909,M2,68739,Kurfürstenplatz,3,2026-09-09 00:30:00,0.0,2026-09-09 00:30:00,0.0
380,2026-09-09 00:30:20.867694,858524,20260908,737,322697,Mutschellestraße,47,2026-09-09 00:03:00,0.0,2026-09-09 00:03:00,0.0
381,2026-09-09 00:30:20.867694,737545,20260908,U72,687709,Friedrich-Engels-Bogen,6,2026-09-08 23:40:00,0.0,2026-09-08 23:40:00,0.0
382,2026-09-09 00:30:20.867694,1304369,20260909,107,168949,Grillparzerstraße,34,,,,
383,2026-09-09 00:30:20.867694,1841569,20260908,502,94586,Rotkreuzplatz,6,2026-09-09 00:01:00,120.0,2026-09-09 00:00:00,60.0
384,2026-09-09 00:30:20.867694,252466,20260909,33,370283,Klinikum Großhadern Ost,22,,,,
385,2026-09-09 00:30:20.867694,1760818,20260909,109,370283,Klinikum Großhadern Ost,13,,,,
386,2026-09-09 00:30:20.867694,986712,20260908,U17,380940,Max-Weber-Platz,32,2026-09-09 00:15:00,0.0,2026-09-09 00:14:36,-24.0
387,2026-09-09 00:30:20.867694,136298,20260908,SB66,211934,Lamprechtstraße,5,2026-09-08 23:32:03,123.0,2026-09-08 23:32:03,123.0
388,2026-09-09 00:30:20.867694,1718914,20260908,38,347329,Helsinkistraße,0,2026-09-09 00:18:18,138.0,,
389,2026-09-09 00:30:20.867694,555203,20260908,8230,400722,Kapuzinerstraße,0,2026-09-08 23:36:50,50.0,,
390,2026-09-09 00:30:20.867694,67467,20260908,R51,420207,Stettnerstraße,15,2026-09-09 00:27:00,60.0,2026-09-09 00:26:42,42.0
391,2026-09-09 00:30:20.867694,1014243,20260908,18,451670,Hackerbrücke,10,2026-09-09 00:20:03,63.0,2026-09-09 00:20:03,63.0
392,2026-09-09 00:30:20.867694,634278,20260909,BürgerBus,370283,Klinikum Großhadern Ost,13,,,,
393,2026-09-09 00:30:20.867694,1113560,20260908,M4,249322,Erlbachstraße,25,,,,
394,2026-09-09 00:30:20.867694,573694,20260909,283,485268,Grillparzerstraße,6,,,,
395,2026-09-09 00:30:20.867694,1110299,20260909,20,370283,Klinikum Großhadern Ost,22,,,,
396,2026-09-09 00:30:20.867694,483791,20260909,40,370283,Klinikum Großhadern Ost,13,,,,
397,2026-09-09 00:30:20.867694,88297,20260908,18,39411,Innsbrucker Ring,19,2026-09-09 00:46:07,7.0,2026-09-09 00:46:07,7.0
398,2026-09-09 00:30:20.867694,1451538,20260908,1,3129,Machtlfinger Straße,6,,,2026-09-09 00:24:00,0.0
399,2026-09-09 00:30:20.867694,1707012,20260909,210,370283,Klinikum Großhadern Ost,14,,,,
400,2026-09-09 00:30:20.867694,1555187,20260908,VB-71,97782,Jaspersallee,6,2026-09-09 00:18:00,0.0,2026-09-09 00:18:00,0.0
401,2026-09-09 00:30:20.867694,1555187,20260908,VB-71,85487,Hatzelweg,13,2026-09-09 01:37:00,0.0,2026-09-09 01:37:00,0.0
402,2026-09-09 00:30:20.867694,1083504,20260909,607,370283,Klinikum Großhadern Ost,13,,,,
403,2026-09-09 00:30:20.867694,258079,20260908,T12,516879,Heimburgstraße,6,2026-09-09 00:11:18,-42.0,2026-09-09 00:11:00,-60.0
404,2026-09-09 00:30:20.867694,1383096,20260908,5,481825,St.-Veit-Straße,20,2026-09-08 22:52:44,1724.0,2026-09-08 22:52:44,1784.0
405,2026-09-09 00:30:20.867694,1271219,20260908,10,673410,Heimeranplatz,22,2026-09-08 23:56:00,0.0,2026-09-08 23:56:00,0.0
406,2026-09-09 00:30:20.867694,1211436,20260908,300,617941,Stiglmaierplatz,3,2026-09-09 00:48:30,-60.0,2026-09-09 00:48:30,-60.0
407,2026-09-09 00:30:20.867694,1517578,20260909,513,485268,Grillparzerstraße,6,,,,
408,2026-09-09 00:30:20.867694,1169903,20260909,161,370283,Klinikum Großhadern Ost,14,,,,
409,2026-09-09 00:30:20.867694,236712,20260908,670,500127,Daglfing Bahnhof Ost,17,2026-09-09 00:05:00,0.0,2026-09-09 00:05:00,0.0
410,2026-09-09 00:30:20.867694,80906,20260909,379V,168949,Grillparzerstraße,0,,,,
411,2026-09-09 00:30:20.867694,374096,20260908,660,103672,Bergwachtstraße,9,2026-09-09 00:19:47,47.0,2026-09-09 00:19:47,47.0
412,2026-09-09 00:30:20.867694,1731559,20260908,92,635825,Ostbahnhof (Bildungszentrum),8,2026-09-09 00:28:18,18.0,2026-09-09 00:27:54,54.0
413,2026-09-09 00:30:20.867694,361422,20260909,504,168949,Grillparzerstraße,0,,,,
414,2026-09-09 00:30:20.867694,1453965,20260909,301,214807,Arabellapark,4,2026-09-09 01:10:00,0.0,2026-09-09 01:10:00,0.0
415,2026-09-09 00:30:20.867694,1284906,20260908,U2,358844,Klara-Ziegler-Bogen,10,2026-09-08 23:44:42,156.0,2026-09-08 23:44:30,144.0
416,2026-09-09 00:30:20.867694,387028,20260909,76,370283,Klinikum Großhadern Ost,13,,,,
417,2026-09-09 00:30:20.867694,161095,20260909,35,370283,Klinikum Großhadern Ost,14,,,,
418,2026-09-09 00:30:20.867694,982035,20260909,9105,370283,Klinikum Großhadern Ost,22,,,,
419,2026-09-09 00:30:20.867694,41489,20260908,814Ast,609455,Deutsches Museum,14,2026-09-09 00:12:00,0.0,2026-09-09 00:11:00,0.0
420,2026-09-09 00:30:20.867694,502672,20260909,302,168949,Grillparzerstraße,34,,,,
421,2026-09-09 00:30:20.867694,1326753,20260909,432,480615,Ehrengutstraße,7,2026-09-09 01:04:00,0.0,2026-09-09 01:03:00,0.0
422,2026-09-09 00:30:20.867694,437726,20260909,423,168949,Grillparzerstraße,0,,,,
423,2026-09-09 00:30:20.867694,610402,20260909,10,370283,Klinikum Großhadern Ost,13,,,,
424,2026-09-09 00:30:20.867694,1044291,20260909,19,485268,Grillparzerstraße,6,,,,
425,2026-09-09 00:30:20.867694,792430,20260908,50,211934,Lamprechtstraße,5,2026-09-08 23:01:07,67.0,2026-09-08 23:01:07,67.0
426,2026-09-09 00:30:20.867694,1563256,20260909,424,370283,Klinikum Großhadern Ost,13,,,,
427,2026-09-09 00:30:20.867694,1084182,20260908,5,637478,Zaunweg,21,2026-09-08 23:46:58,58.0,2026-09-08 23:46:58,58.0
428,2026-09-09 00:30:20.867694,673324,20260908,624,197422,Weddigenstraße,45,2026-09-08 23:50:36,96.0,2026-09-08 23:50:36,96.0
429,2026-09-09 00:30:20.867694,1583780,20260909,94,168949,Grillparzerstraße,0,,,,
430,2026-09-09 00:30:20.867694,1189503,20260909,8,485268,Grillparzerstraße,6,,,,
431,2026-09-09 00:30:20.867694,1593292,20260908,626,283304,Flemischweg,14,2026-09-08 23:53:00,60.0,2026-09-08 23:48:00,0.0
432,2026-09-09 00:30:20.867694,126946,20260908,2,111999,Wörthstraße,9,2026-09-08 23:50:00,0.0,2026-09-08 23:49:48,-12.0
433,2026-09-09 00:30:20.867694,501998,20260909,78,275627,Donnersbergerbrücke,2,2026-09-09 00:37:00,60.0,2026-09-09 00:36:00,0.0
434,2026-09-09 00:30:20.867694,1721468,20260908,193,564394,Chinesischer Turm,11,2026-09-09 00:22:28,28.0,2026-09-09 00:22:28,28.0
435,2026-09-09 00:30:20.867694,1277619,20260909,023,485268,Grillparzerstraße,6,,,,
436,2026-09-09 00:30:20.867694,398993,20260909,6125,481825,St.-Veit-Straße,7,2026-09-09 00:39:00,0.0,2026-09-09 00:39:00,0.0
437,2026-09-09 00:30:20.867694,609362,20260909,309,370283,Klinikum Großhadern Ost,14,,,,
438,2026-09-09 00:30:20.867694,1425763,20260909,660,370283,Klinikum Großhadern Ost,14,,,,
439,2026-09-09 00:30:20.867694,1530138,20260909,90,283304,Flemischweg,6,2026-09-09 00:30:00,0.0,2026-09-09 00:27:00,0.0
440,2026-09-09 00:30:20.867694,65983,20260908,301,455386,Dientzenhoferstraße,6,2026-09-08 23:50:20,80.0,2026-09-08 23:50:20,80.0
441,2026-09-09 00:30:20.867694,1814749,20260908,10,44167,Mariabrunner Straße,0,2026-09-08 23:01:00,0.0,,
442,2026-09-09 00:30:20.867694,1574823,20260909,5,370283,Klinikum Großhadern Ost,15,,,,
443,2026-09-09 00:30:20.867694,186646,20260908,194,343364,Augustenfelder Straße,8,2026-09-09 00:00:45,45.0,2026-09-09 00:00:30,30.0
444,2026-09-09 00:30:20.867694,1788767,20260908,M5,334408,Kriemhildenstraße,11,2026-09-08 23:43:44,44.0,2026-09-08 23:43:44,44.0
445,2026-09-09 00:30:20.867694,1788767,20260908,M5,379781,Böhmerwaldplatz,16,2026-09-08 23:50:49,49.0,2026-09-08 23:49:47,-13.0
446,2026-09-09 00:30:20.867694,523898,20260909,689,370283,Klinikum Großhadern Ost,13,,,,
447,2026-09-09 00:30:20.867694,1661448,20260909,MO1,370283,Klinikum Großhadern Ost,14,,,,
448,2026-09-09 00:30:20.867694,345814,20260908,974,500127,Daglfing Bahnhof Ost,19,2026-09-09 00:09:02,182.0,2026-09-09 00:09:02,182.0
449,2026-09-09 00:30:20.867694,1749692,20260908,423,486229,Isengaustraße,0,2026-09-09 00:27:04,64.0,,
450,2026-09-09 00:30:20.867694,207429,20260908,60,661077,Westendstraße,28,2026-09-09 00:08:21,21.0,2026-09-09 00:08:21,21.0
451,2026-09-09 00:30:20.867694,1762330,20260908,R9,252996,Gärtnerplatztheater,16,2026-09-09 00:18:00,0.0,2026-09-09 00:18:00,0.0
452,2026-09-09 00:30:20.867694,1762330,20260908,R9,361394,Rangierbahnhof,21,2026-09-09 00:24:04,64.0,2026-09-09 00:24:04,64.0
453,2026-09-09 00:30:20.867694,1096181,20260908,M36,424444,Lübecker Straße,19,2026-09-09 00:31:00,60.0,2026-09-09 00:29:00,0.0
454,2026-09-09 00:30:20.867694,686486,20260908,117,202737,Olympiaberg,27,2026-09-09 00:12:17,77.0,2026-09-09 00:12:17,77.0
455,2026-09-09 00:30:20.867694,1303435,20260908,18,85487,Hatzelweg,0,2026-09-08 23:48:00,0.0,,
456,2026-09-09 00:30:20.867694,1367024,20260908,73,196490,Maximilianeum,26,2026-09-08 23:33:06,66.0,2026-09-08 23:33:06,66.0
457,2026-09-09 00:30:20.867694,459521,20260908,514,635825,Ostbahnhof (Bildungszentrum),8,2026-09-09 00:06:37,37.0,2026-09-09 00:06:13,73.0
458,2026-09-09 00:30:20.867694,1062753,20260908,785,49872,Zaubzerstraße,6,2026-09-09 00:17:32,92.0,2026-09-09 00:17:32,92.0
459,2026-09-09 00:30:20.867694,1650594,20260909,M29,485268,Grillparzerstraße,6,,,,
460,2026-09-09 00:30:20.867694,1203162,20260908,AST,446323,Wiener Platz,2,2026-09-08 23:27:42,-18.0,2026-09-08 23:27:26,-34.0
461,2026-09-09 00:30:20.867694,1794191,20260909,358,168949,Grillparzerstraße,34,,,,
462,2026-09-09 00:30:20.867694,556417,20260908,620,216103,Mariahilfplatz,19,2026-09-09 00:06:40,10.0,2026-09-09 00:06:22,10.0
463,2026-09-09 00:30:20.867694,420120,20260909,1,370283,Klinikum Großhadern Ost,22,,,,
464,2026-09-09 00:30:20.867694,240324,20260908,55,393306,Obersendling,10,2026-09-09 00:14:27,-153.0,2026-09-09 00:14:27,-153.0
465,2026-09-09 00:30:20.867694,648344,20260908,10,53578,Berg am Laim,11,2026-09-09 00:08:37,97.0,2026-09-09 00:08:37,97.0
466,2026-09-09 00:30:20.867694,378401,20260908,248,111999,Wörthstraße,9,2026-09-08 23:35:00,0.0,2026-09-08 23:34:48,-12.0
467,2026-09-09 00:30:20.867694,1405263,20260909,70,485268,Grillparzerstraße,6,,,,
468,2026-09-09 00:30:20.867694,117498,20260909,845,27176,Truchthari-Anger,0,2026-09-09 00:09:52,172.0,,
469,2026-09-09 00:30:20.867694,918665,20260909,843,370283,Klinikum Großhadern Ost,14,,,,
470,2026-09-09 00:30:20.867694,161050,20260908,1469,292310,Nationaltheater,17,2026-09-08 23:55:00,0.0,2026-09-08 23:55:00,0.0
471,2026-09-09 00:30:20.867694,1631048,20260908,554,83676,Westfriedhof,2,,,2026-09-09 00:30:09,-29.0
472,2026-09-09 00:30:20.867694,209933,20260908,12,202737,Olympiaberg,27,2026-09-09 00:51:27,27.0,2026-09-09 00:51:27,27.0
473,2026-09-09 00:30:20.867694,26913,20260909,351,485268,Grillparzerstraße,6,,,,
474,2026-09-09 00:30:20.867694,1040085,20260909,RB64,370283,Klinikum Großhadern Ost,14,,,,
475,2026-09-09 00:30:20.867694,1285693,20260908,15,680616,Kolumbusplatz/Humboldtstraße,8,2026-09-09 00:23:49,229.0,2026-09-09 00:23:49,229.0
476,2026-09-09 00:30:20.867694,1710801,20260909,6,548103,Schlörstraße,9,2026-09-09 00:24:58,-2.0,2026-09-09 00:24:58,-2.0
477,2026-09-09 00:30:20.867694,1739900,20260909,1202,168949,Grillparzerstraße,34,,,,
478,2026-09-09 00:30:20.867694,1558882,20260909,460,168949,Grillparzerstraße,0,,,,
479,2026-09-09 00:30:20.867694,1360811,20260908,S5,347329,Helsinkistraße,0,2026-09-08 23:45:52,-8.0,,
480,2026-09-09 00:30:20.867694,1822587,20260908,RB20,451670,Hackerbrücke,20,2026-09-08 23:59:30,150.0,2026-09-08 23:59:30,150.0
481,2026-09-09 00:30:20.867694,84865,20260909,EK4,212325,Carl-Amery-Platz,14,2026-09-09 00:49:00,60.0,2026-09-09 00:48:00,0.0
482,2026-09-09 00:30:20.867694,397919,20260908,3A,241686,Pörtschacher Straße,2,2026-09-08 23:52:17,197.0,2026-09-08 23:52:17,197.0
483,2026-09-09 00:30:20.867694,409277,20260908,230,80994,Pelkovenstraße,8,2026-09-08 23:10:46,46.0,2026-09-08 23:10:46,46.0
484,2026-09-09 00:30:20.867694,1282567,20260908,SB91E,549058,Kurfürstenplatz,7,2026-09-08 23:56:48,288.0,2026-09-08 23:56:35,275.0
485,2026-09-09 00:30:20.867694,1282567,20260908,SB91E,37046,Ständlerstraße,20,2026-09-09 00:10:38,218.0,2026-09-09 00:10:38,218.0
486,2026-09-09 00:30:20.867694,844394,20260908,15,218605,Karwinskistraße West,4,2026-09-08 23:21:00,0.0,,
487,2026-09-09 00:30:20.867694,720510,20260908,26,476779,Aichacher Straße,4,2026-09-09 00:24:00,60.0,2026-09-09 00:24:00,60.0
488,2026-09-09 00:30:20.867694,1245786,20260908,85710961,283304,Flemischweg,28,2026-09-09 00:30:00,1080.0,2026-09-09 00:29:00,1080.0
489,2026-09-09 00:30:20.867694,1532757,20260909,527,168949,Grillparzerstraße,0,,,,
490,2026-09-09 00:30:20.867694,584066,20260909,33,168949,Grillparzerstraße,0,,,,
491,2026-09-09 00:30:20.867694,329778,20260908,504,397579,Arabellapark,19,2026-09-09 02:02:00,0.0,2026-09-09 02:02:00,0.0
492,2026-09-09 00:30:20.867694,286971,20260908,763,541916,Harthof,7,2026-09-09 00:07:23,-37.0,2026-09-09 00:07:02,-58.0
493,2026-09-09 00:30:20.867694,1119714,20260909,133,370283,Klinikum Großhadern Ost,13,,,,
494,2026-09-09 00:30:20.867694,796246,20260908,481,358642,Säulingstraße,12,,,2026-09-09 00:16:00,0.0
495,2026-09-09 00:30:20.867694,1728261,20260908,154,643673,Hohenzollernplatz,13,2026-09-09 00:18:38,158.0,2026-09-09 00:18:38,158.0
496,2026-09-09 00:30:20.867694,1427575,20260909,39,168949,Grillparzerstraße,34,,,,
497,2026-09-09 00:30:20.867694,1597771,20260908,RNV 23,157072,Aidenbachstraße,0,2026-09-09 00:42:30,0.0,,
498,2026-09-09 00:30:20.867694,897437,20260908,53,80994,Pelkovenstraße,8,2026-09-09 00:09:43,-17.0,2026-09-09 00:09:43,-17.0
499,2026-09-09 00:30:20.867694,482377,20260908,Flughafenbus,296478,Dachstraße,20,2026-09-09 00:42:00,0.0,2026-09-09 00:42:00,0.0
500,2026-09-09 00:30:20.867694,392066,20260908,510,3154,Karl-Schmid-Straße,0,2026-09-09 00:06:04,4.0,,
501,2026-09-09 00:30:20.867694,333179,20260909,33,370283,Klinikum Großhadern Ost,13,,,,
502,2026-09-09 00:30:20.867694,1401551,20260909,25,485268,Grillparzerstraße,6,,,,
503,2026-09-09 00:30:20.867694,1122260,20260908,210,673138,Zielstattstraße,0,2026-09-08 23:55:00,0.0,,
504,2026-09-09 00:30:20.867694,500803,20260909,6,168949,Grillparzerstraße,34,,,,
505,2026-09-09 00:30:20.867694,1392775,20260909,315,168949,Grillparzerstraße,34,,,,
506,2026-09-09 00:30:20.867694,1046620,20260908,40,662718,Leutstettener Straße,4,2026-09-09 00:30:00,0.0,2026-09-09 00:30:00,0.0
507,2026-09-09 00:30:20.867694,1343296,20260908,RNV 5,3129,Machtlfinger Straße,6,,,2026-09-08 23:54:00,0.0
508,2026-09-09 00:30:20.867694,1291369,20260909,6,168949,Grillparzerstraße,34,,,,
509,2026-09-09 00:30:20.867694,1777301,20260908,2,376788,Dorfstraße,23,2026-09-09 00:24:10,10.0,2026-09-09 00:24:10,10.0
510,2026-09-09 00:30:20.867694,1103910,20260908,5,24278,Stiglmaierplatz,1,2026-09-08 23:11:15,15.0,2026-09-08 23:11:00,0.0
511,2026-09-09 00:30:20.867694,527915,20260908,M2,22613,Freiham Bf (Süd),0,2026-09-08 23:47:00,0.0,,
512,2026-09-09 00:30:20.867694,381523,20260908,2,3129,Machtlfinger Straße,6,,,2026-09-09 00:04:00,0.0
513,2026-09-09 00:30:20.867694,881152,20260909,7580,370283,Klinikum Großhadern Ost,13,,,,
514,2026-09-09 00:30:20.867694,1800753,20260908,302,22613,Freiham Bf (Süd),0,2026-09-09 00:02:33,33.0,,
515,2026-09-09 00:30:20.867694,1523972,20260908,837,678708,Freiham,29,2026-09-09 00:21:00,0.0,2026-09-09 00:21:00,0.0
516,2026-09-09 00:30:20.867694,576051,20260909,27,370283,Klinikum Großhadern Ost,22,,,,
517,2026-09-09 00:30:20.867694,976035,20260908,163,661638,Münsinger Straße,5,2026-09-08 23:58:26,26.0,2026-09-08 23:58:26,26.0
518,2026-09-09 00:30:20.867694,803558,20260909,6,673138,Zielstattstraße,0,2026-09-09 00:26:06,66.0,,
519,2026-09-09 00:30:20.867694,1452365,20260908,425,315429,Hans-Fischer-Straße,2,2026-09-08 23:34:43,43.0,2026-09-08 23:34:43,43.0
520,2026-09-09 00:30:20.867694,526637,20260908,40,440031,Weddigenstraße,12,2026-09-08 23:58:57,57.0,2026-09-08 23:58:47,47.0
521,2026-09-09 00:30:20.867694,526637,20260908,40,210011,Am Blütenanger,27,2026-09-09 00:21:18,138.0,2026-09-09 00:21:18,138.0
522,2026-09-09 00:30:20.867694,681453,20260908,788,80994,Pelkovenstraße,44,2026-09-09 00:15:48,-12.0,2026-09-09 00:15:48,-12.0
523,2026-09-09 00:30:20.867694,364844,20260908,319,533576,Blutenburg,17,2026-09-09 00:03:19,19.0,2026-09-09 00:03:13,13.0
524,2026-09-09 00:30:20.867694,1322524,20260909,6,370283,Klinikum Großhadern Ost,13,,,,
525,2026-09-09 00:30:20.867694,512770,20260908,1952,216103,Mariahilfplatz,19,2026-09-09 01:36:30,0.0,2026-09-09 01:36:12,0.0
526,2026-09-09 00:30:20.867694,1160282,20260908,U76,206806,Ackermannstraße,11,2026-09-09 00:01:18,126.0,2026-09-09 00:00:45,117.0
527,2026-09-09 00:30:20.867694,1388387,20260908,500,432918,Schloss Nymphenburg,7,2026-09-08 23:59:42,-18.0,2026-09-08 23:59:42,-18.0
528,2026-09-09 00:30:20.867694,900696,20260909,R11,168949,Grillparzerstraße,0,,,,
529,2026-09-09 00:30:20.867694,1416818,20260908,684,483618,Glötzleweg,1,,,,
530,2026-09-09 00:30:20.867694,1797403,20260909,66,370283,Klinikum Großhadern Ost,14,,,,
531,2026-09-09 00:30:20.867694,1592446,20260908,537,324237,Kazmairstraße,23,2026-09-09 00:09:58,58.0,2026-09-09 00:09:58,58.0
532,2026-09-09 00:30:20.867694,158003,20260909,209,168949,Grillparzerstraße,0,,,,
533,2026-09-09 00:30:20.867694,113059,20260909,631,168949,Grillparzerstraße,0,,,,
534,2026-09-09 00:30:20.867694,520468,20260908,31,680616,Kolumbusplatz/Humboldtstraße,8,2026-09-09 00:50:43,43.0,2026-09-09 00:50:43,43.0
535,2026-09-09 00:30:20.867694,1727848,20260908,N5,424444,Lübecker Straße,8,2026-09-08 22:58:00,60.0,2026-09-08 22:57:00,60.0
536,2026-09-09 00:30:20.867694,113966,20260908,722,342514,Blumenau,1,2026-09-08 23:49:18,18.0,2026-09-08 23:49:18,18.0
537,2026-09-09 00:30:20.867694,1422712,20260908,516,598648,Schwanseestraße,24,,,2026-09-08 23:58:01,1.0
538,2026-09-09 00:30:20.867694,670161,20260909,43,370283,Klinikum Großhadern Ost,13,,,,
539,2026-09-09 00:30:20.867694,687857,20260909,25,370283,Klinikum Großhadern Ost,22,,,,
540,2026-09-09 00:30:20.867694,1724910,20260908,C9,505805,Otto-Hahn-Ring,4,2026-09-08 23:53:00,0.0,2026-09-08 23:53:00,0.0
541,2026-09-09 00:30:20.867694,909304,20260908,520,420207,Stettnerstraße,15,2026-09-08 23:57:32,92.0,2026-09-08 23:57:14,74.0
542,2026-09-09 00:30:20.867694,1722917,20260908,511,83676,Westfriedhof,2,,,2026-09-08 23:50:11,-27.0
543,2026-09-09 00:30:20.867694,470964,20260909,U9,485268,Grillparzerstraße,6,,,,
544,2026-09-09 00:30:20.867694,241140,20260908,17,379781,Böhmerwaldplatz,12,2026-09-08 23:40:43,-17.0,2026-09-08 23:40:23,-37.0
545,2026-09-09 00:30:20.867694,813535,20260908,480,49872,Zaubzerstraße,7,2026-09-09 00:46:01,1.0,,
546,2026-09-09 00:30:20.867694,660525,20260909,7,370283,Klinikum Großhadern Ost,22,,,,
547,2026-09-09 00:30:20.867694,294584,20260909,100,370283,Klinikum Großhadern Ost,22,,,,
548,2026-09-09 00:30:20.867694,21968,20260908,145,500127,Daglfing Bahnhof Ost,17,2026-09-09 00:35:00,0.0,2026-09-09 00:35:00,0.0
549,2026-09-09 00:30:20.867694,49372,20260908,U9,25827,Untersbergstraße,8,2026-09-09 00:25:00,0.0,2026-09-09 00:24:00,0.0
550,2026-09-09 00:30:20.867694,949418,20260908,2014,111999,Wörthstraße,9,2026-09-09 00:18:00,0.0,2026-09-09 00:17:48,-12.0
